tiempo_s,posicion_m
0.5455455455455456,-0.9593317304373703
0.5505505505505506,-0.9499818731678871
0.5555555555555556,-0.9396926207859084
0.5605605605605606,-0.9284741478786256
0.5655655655655656,-0.916337547898363
0.5705705705705706,-0.9032948221927523
0.5755755755755756,-0.8893588681371302
0.5805805805805806,-0.8745434663808942
0.5855855855855856,-0.8588632672204262
0.5905905905905906,-0.8423337761120617
0.5955955955955956,-0.8249713383394304
0.6006006006006006,-0.8067931228503243
0.6056056056056056,-0.7878171052790869
0.6106106106106106,-0.7680620501712999
0.6156156156156156,-0.7475474924283537
0.6206206206206206,-0.7262937179902473
0.6256256256256256,-0.7043217437757167
0.6306306306306306,-0.6816532968995329
0.6356356356356356,-0.658310793187519
0.6406406406406406,-0.634317315010528
0.6456456456456456,-0.609696588459307
0.6506506506506506,-0.5844729598828148
0.6556556556556556,-0.5586713718131924
0.6606606606606606,-0.5323173383011922
0.6656656656656657,-0.5054369196864644
0.6706706706706707,-0.4780566968276365
0.6756756756756757,-0.45020374481767356
0.6806806806806807,-0.4219056062105194
0.6856856856856857,-0.3931902637854796
0.6906906906906907,-0.3640861128762842
0.6956956956956957,-0.33462193329220163
0.7007007007007007,-0.30482686085895394
0.7057057057057057,-0.2747303586075834
0.7107107107107107,-0.24436218763976722
0.7157157157157157,-0.21375237769837568
0.7207207207207207,-0.18293119747238729
0.7257257257257257,-0.15192912466551597
0.7307307307307307,-0.1207768158581612
0.7357357357357357,-0.0895050761924673
0.7407407407407407,-0.05814482891047624
0.7457457457457457,-0.026727084775504988
0.7507507507507507,0.004717088593031313
0.7557557557557557,0.036156597441018526
0.7607607607607607,0.06756035262687816
0.7657657657657657,0.09889730036424896
0.7707707707707707,0.1301364529297071
0.7757757757757757,0.16124691930515198
0.7807807807807807,0.19219793572457197
0.7857857857857857,0.22295889609497654
0.7907907907907907,0.2534993822614044
0.7957957957957957,0.28378919408609676
0.8008008008008007,0.313798379312078
0.8058058058058059,0.34349726318162366
0.8108108108108109,0.37285647778030845
0.8158158158158159,0.4018469910776512
0.8208208208208209,0.4304401356355984
0.8258258258258259,0.4586076369564906
0.8308308308308309,0.48632164144246665
0.8358358358358359,0.5135547439386517
0.8408408408408409,0.5402800148329066
0.8458458458458459,0.5664710266853337
0.8508508508508509,0.5921018803612011
0.8558558558558559,0.6171472306414554
0.8608608608608609,0.641582311285488
0.8658658658658659,0.6653829595213793
0.8708708708708709,0.6885256399393924
0.8758758758758759,0.7109874677651021
0.8808808808808809,0.7327462314891398
0.8858858858858859,0.7537804148311698
0.8908908908908909,0.7740692180163904
0.8958958958958959,0.7935925783435149
0.9009009009009009,0.8123311900238861
0.9059059059059059,0.8302665232721205
0.9109109109109109,0.8473808426293961
0.9159159159159159,0.8636572245012606
0.9209209209209209,0.8790795738926285
0.9259259259259259,0.8936326403234119
0.9309309309309309,0.9073020329090442
0.9359359359359359,0.9200742345909909
0.9409409409409409,0.9319366155031737
0.9459459459459459,0.9428774454610842
0.950950950950951,0.9528859055612469
0.955955955955956,0.9619520988795548
0.960960960960961,0.9700670602579009
0.965965965965966,0.9772227651694257
0.970970970970971,0.9834121376536187
0.975975975975976,0.9886290573134224
0.980980980980981,0.9928683653674236
0.985985985985986,0.9961258697511427
0.990990990990991,0.998398349262383
0.995995995995996,0.999683556746534
1.001001001001001,0.9999802213186834
1.006006006006006,0.9992880496203402
1.011011011011011,0.9976077261095224
1.016016016016016,0.9949409123839287
1.021021021021021,0.9912902455378552
1.026026026026026,0.9866593355544918
1.031031031031031,0.9810527617361681
1.0360360360360361,0.9744760681760832
1.0410410410410411,0.9669357582759983
1.0460460460460461,0.9584392883153088
1.0510510510510511,0.9489950600778587
1.0560560560560561,0.938612412543789
1.0610610610610611,0.9273016126546323
1.0660660660660661,0.9150738451607858
1.0710710710710711,0.9019412015614092
1.0760760760760761,0.8879166681476729
1.0810810810810811,0.873014113161188
1.0860860860860861,0.8572482730803166
1.0910910910910911,0.8406347380479183
1.0960960960960962,0.8231899364549454
1.1011011011011012,0.8049311186951348
1.1061061061061062,0.7858763401068547
1.1111111111111112,0.7660444431189783
1.1161161161161162,0.7454550386184362
1.1211211211211212,0.7241284865578801
1.1261261261261262,0.7020858758226228
1.1311311311311312,0.6793490033767697
1.1361361361361362,0.6559403527091674
1.1411411411411412,0.6318830716004724
1.1461461461461462,0.6072009492333317
1.1511511511511512,0.5819183926683149
1.1561561561561562,0.5560604027088479
1.1611611611611612,0.5296525491790206
1.1661661661661662,0.5027209456387216
1.1711711711711712,0.4752922235610904
1.1761761761761762,0.4473935059978271
1.1811811811811812,0.41905238075840995
1.1861861861861862,0.3902968731297253
1.1911911911911912,0.36115541816310154
1.1961961961961962,0.3316568325561392
1.2012012012012012,0.3018302861571566
1.2062062062062062,0.27170527312041304
1.2112112112112112,0.24131158274063946
1.2162162162162162,0.21067926999572625
1.2212212212212212,0.17983862582668037
1.2262262262262262,0.14882014718424927
1.2312312312312312,0.11765450687183855
1.2362362362362362,0.08637252321452898
1.2412412412412412,0.05500512958419341
1.2462462462462462,0.023583343810856965
1.2512512512512513,-0.007861762489467534
1.2562562562562563,-0.039299094640130906
1.2612612612612613,-0.07069756565199452
1.2662662662662663,-0.10202612696398335
1.2712712712712713,-0.13325379914563923
1.2762762762762763,-0.16434970253130504
1.2812812812812813,-0.19528308775566922
1.2862862862862863,-0.22602336616044852
1.2912912912912913,-0.25654014004216474
1.2962962962962963,-0.2868032327110902
1.3013013013013013,-0.31678271833164295
1.3063063063063063,-0.3464489515147223
1.3113113113113113,-0.37577259663273127
1.3163163163163163,-0.4047246568282728
1.3213213213213213,-0.43327650268786805
1.3263263263263263,-0.46139990055231694
1.3313313313313313,-0.4890670404357168
1.3363363363363363,-0.5162505635255289
1.3413413413413413,-0.5429235892364982
1.3463463463463463,-0.569059741791683
1.3513513513513513,-0.594633176304286
1.3563563563563563,-0.6196186043345283
1.3613613613613613,-0.6439913188962682
1.3663663663663663,-0.6677272188886485
1.3713713713713713,-0.69080283292861
1.3763763763763763,-0.7131953425607094
1.3813813813813813,-0.7348826048212754
1.3863863863863863,-0.7558431741346118
1.3913913913913913,-0.7760563235195789
1.3963963963963963,-0.79550206508559
1.4014014014014013,-0.814161169797752
1.4064064064064064,-0.8320151864916129
1.4114114114114114,-0.8490464601186973
1.4164164164164164,-0.8652381492048079
1.4214214214214214,-0.8805742425038143
1.4264264264264264,-0.8950395748304677
1.4314314314314314,-0.9086198420565819
1.4364364364364364,-0.9213016152557534
1.4414414414414414,-0.9330723539826369
1.4464464464464464,-0.9439204186736326
1.4514514514514514,-0.9538350821567403
1.4564564564564564,-0.9628065402591844
1.4614614614614614,-0.9708259215023277
1.4664664664664664,-0.9778852958742849
1.4714714714714714,-0.9839776826715613
1.4764764764764764,-0.9890970574019611
1.4814814814814814,-0.9932383577419427
1.4864864864864864,-0.9963974885425264
1.4914914914914914,-0.998571325878806
1.4964964964964964,-0.9997577201390608
1.5015015015015014,-0.9999554981504111
1.5065065065065064,-0.9991644643389178
1.5115115115115114,-0.9973854009229762
1.5165165165165164,-0.9946200671398148
1.5215215215215214,-0.9908711975058636
1.5265265265265264,-0.9861424991127115
1.5315315315315314,-0.9804386479613271
1.5365365365365364,-0.9737652843381672
1.5415415415415414,-0.9661290072377484
1.5465465465465464,-0.9575373678371912
1.5515515515515514,-0.9479988620291957
1.5565565565565564,-0.9375229220208275
1.5615615615615615,-0.9261199070064265
1.5665665665665665,-0.9138010929238538
1.5715715715715715,-0.9005786613042188
1.5765765765765765,-0.8864656872260991
1.5815815815815815,-0.8714761263861728
1.5865865865865865,-0.8556248012990468
1.5915915915915915,-0.8389273866399275
1.5965965965965965,-0.8214003937446264
1.6016016016016015,-0.8030611542822267
1.6066066066066067,-0.7839278031165655
1.6116116116116117,-0.7640192603734689
1.6166166166166167,-0.7433552127314694
1.6216216216216217,-0.7219560939545249
1.6266266266266267,-0.6998430646859655
1.6316316316316317,-0.6770379915236763
1.6366366366366367,-0.6535634253971789
1.6416416416416417,-0.6294425792680153
1.6466466466466467,-0.6046993051754747
1.6516516516516517,-0.5793580706503674
1.6566566566566567,-0.5534439345201587
1.6616616616616617,-0.5269825221294097
1.6666666666666667,-0.4999999999999998
1.6716716716716717,-0.4725230499562115
1.6766766766766767,-0.444578842740252
1.6816816816816818,-0.4161950111443084
1.6866866866866868,-0.38739962268569356
1.6916916916916918,-0.3582211518521278
1.6966966966966968,-0.3286884519445689
1.7017017017017018,-0.29883072654545956
1.7067067067067068,-0.2686775006405941
1.7117117117117118,-0.23825859142316425
1.7167167167167168,-0.20760407880885595
1.7217217217217218,-0.17674427569114207
1.7267267267267268,-0.14570969796621158
1.7317317317317318,-0.11453103435714082
1.7367367367367368,-0.08323911606717241
1.7417417417417418,-0.051864886292100405
1.7467467467467468,-0.020439369621912413
1.7517517517517518,0.0110063586380641
1.7567567567567568,0.04244120319614797
1.7617617617617618,0.07383407952307187
1.7667667667667668,0.10515394459009848
1.7717717717717718,0.13636982756610042
1.7767767767767768,0.16745086044324525
1.7817817817817818,0.19836630856101217
1.7867867867867868,0.22908560099832953
1.7917917917917918,0.25957836080381536
1.7967967967967968,0.28981443503420123
1.8018018018018018,0.3197639245712456
1.8068068068068068,0.3493972136876515
1.8118118118118118,0.37868499933274924
1.8168168168168168,0.4075983201089956
1.8218218218218218,0.43610858491061066
1.8268268268268268,0.46418760119606595
1.8318318318318318,0.4918076028664417
1.8368368368368369,0.5189412777220961
1.8418418418418419,0.5455617944704908
1.8468468468468469,0.5716428292584779
1.8518518518518519,0.5971585917027856
1.8568568568568569,0.6220838503929957
1.8618618618618619,0.6463939578417691
1.8668668668668669,0.6700648748576574
1.8718718718718719,0.6930731943163961
1.8768768768768769,0.7153961643071812
1.8818818818818819,0.7370117106310208
1.8868868868868869,0.7578984586289407
1.8918918918918919,0.7780357543184395
1.896896896896897,0.7974036848172991
1.901901901901902,0.8159830980345548
1.906906906906907,0.833755621609151
1.911911911911912,0.850703681077561
1.916916916916917,0.8668105172523924
1.921921921921922,0.8820602027948111
1.926926926926927,0.8964376579643816
1.931931931931932,0.9099286655307567
1.936936936936937,0.922519884832468
1.941941941941942,0.9341988649689194
1.946946946946947,0.944954057112528
1.951951951951952,0.9547748259288535
1.956956956956957,0.9636514600934087
1.961961961961962,0.9715751818947604
1.966966966966967,0.9785381559144194
1.971971971971972,0.9845334967749418
1.976976976976977,0.9895552759485717
1.981981981981982,0.9935985276197027
1.986986986986987,0.9966592535953528
1.991991991991992,0.9987344272588007
1.996996996996997,0.9998219965624733
2.002002002002002,0.9999208860571257
2.007007007007007,0.9990309979553045
2.012012012012012,0.9971532122280462
2.017017017017017,0.9942893857347126
2.022022022022022,0.9904423503868242
2.027027027027027,0.9856159103477085
2.032032032032032,0.9798148382707295
2.037037037037037,0.9730448705798239
2.042042042042042,0.9653127017970032
2.047047047047047,0.9566259779224375
2.052052052052052,0.9469932888736629
2.057057057057057,0.9364241599913924
2.062062062062062,0.9249290426203249
2.067067067067067,0.9125193037742759
2.0720720720720722,0.8992072148958363
2.0770770770770772,0.8850059397216868
2.0820820820820822,0.869929521265559
2.0870870870870872,0.8539928679317209
2.0920920920920922,0.8372117387727108
2.0970970970970972,0.8196027279059115
2.1021021021021022,0.8011832481043574
2.1071071071071072,0.7819715135780128
2.1121121121121122,0.7619865219625446
2.1171171171171173,0.7412480355333995
2.1221221221221223,0.7197765616637638
2.1271271271271273,0.6975933325457231
2.1321321321321323,0.6747202841946924
2.1371371371371373,0.6511800347578554
2.1421421421421423,0.6269958621480778
2.1471471471471473,0.6021916810254087
2.1521521521521523,0.5767920191489301
2.1571571571571573,0.5508219931223342
2.1621621621621623,0.5243072835572317
2.1671671671671673,0.4972741096787238
2.1721721721721723,0.46974920339837034
2.1771771771771773,0.4417597828801824
2.1821821821821823,0.4133335256257846
2.1871871871871873,0.3844985411053495
2.1921921921921923,0.3552833429613938
2.1971971971971973,0.3257168208128905
2.2022022022022023,0.29582821168760215
2.2072072072072073,0.26564707111087577
2.2122122122122123,0.23520324387948915
2.2172172172172173,0.2045268345494515
2.2222222222222223,0.17364817766693072
2.2272272272272273,0.14259780777177095
2.2322322322322323,0.1114064292032281
2.2372372372372373,0.08010488573780664
2.2422422422422423,0.04872413008921144
2.2472472472472473,0.017295193300578195
2.2522522522522523,-0.014150845940761584
2.2572572572572573,-0.045582892035611
2.2622622622622623,-0.07696986322197939
2.2672672672672673,-0.10828072231046211
2.2722722722722724,-0.13948450737554613
2.2772772772772774,-0.17055036237249055
2.2822822822822824,-0.20144756764950456
2.2872872872872874,-0.2321455703250612
2.2922922922922924,-0.2626140145002818
2.2972972972972974,-0.29282277127655054
2.3023023023023024,-0.32274196854864967
2.3073073073073074,-0.35234202054396496
2.3123123123123124,-0.3815936570785477
2.3173173173173174,-0.4104679525011133
2.3223223223223224,-0.43893635429633027
2.3273273273273274,-0.4669707113191479
2.3323323323323324,-0.4945433016322189
2.3373373373373374,-0.5216268599188981
2.3423423423423424,-0.5481946044447088
2.3473473473473474,-0.5742202635406228
2.3523523523523524,-0.5996781015819443
2.3573573573573574,-0.6245429444371386
2.3623623623623624,-0.6487902043614172
2.3673673673673674,-0.6723959043104727
2.3723723723723724,-0.6953367016503184
2.3773773773773774,-0.7175899112397872
2.3823823823823824,-0.7391335278628708
2.3873873873873874,-0.7599462479886974
2.3923923923923924,-0.7800074908376583
2.3973973973973974,-0.7992974187328303
2.4024024024024024,-0.817796956716578
2.4074074074074074,-0.8354878114129358
2.4124124124124124,-0.8523524891171236
2.4174174174174174,-0.8683743130942924
2.4224224224224224,-0.883537440070415
2.4274274274274275,-0.897826875898999
2.4324324324324325,-0.9112284903881357
2.4374374374374375,-0.923729031273222
2.4424424424424425,-0.9353161373215425
2.4474474474474475,-0.9459783505557422
2.4524524524524525,-0.9557051275841169
2.4574574574574575,-0.9644868500265071
2.4624624624624625,-0.9723148340254891
2.4674674674674675,-0.9791813388334581
2.4724724724724725,-0.9850795744671113
2.4774774774774775,-0.9900037084217636
2.4824824824824825,-0.9939488714388521
2.4874874874874875,-0.9969111623209319
2.4924924924924925,-0.998887651789398
2.4974974974974975,-0.9998763853811186
2.5025025025025025,-0.9998763853811186
2.5075075075075075,-0.998887651789398
2.5125125125125125,-0.9969111623209319
2.5175175175175175,-0.9939488714388522
2.5225225225225225,-0.9900037084217638
2.5275275275275275,-0.9850795744671115
2.5325325325325325,-0.9791813388334584
2.5375375375375375,-0.9723148340254895
2.5425425425425425,-0.9644868500265074
2.5475475475475475,-0.9557051275841172
2.5525525525525525,-0.9459783505557431
2.5575575575575575,-0.935316137321543
2.5625625625625625,-0.9237290312732231
2.5675675675675675,-0.9112284903881354
2.5725725725725725,-0.8978268758989995
2.5775775775775776,-0.8835374400704147
2.5825825825825826,-0.8683743130942929
2.5875875875875876,-0.8523524891171251
2.5925925925925926,-0.8354878114129365
2.5975975975975976,-0.8177969567165787
2.6026026026026026,-0.79929741873283
2.6076076076076076,-0.7800074908376591
2.6126126126126126,-0.7599462479886993
2.6176176176176176,-0.7391335278628716
2.6226226226226226,-0.7175899112397893
2.6276276276276276,-0.6953367016503179
2.6326326326326326,-0.6723959043104736
2.6376376376376376,-0.6487902043614169
2.6426426426426426,-0.6245429444371396
2.6476476476476476,-0.5996781015819468
2.6526526526526526,-0.5742202635406238
2.6576576576576576,-0.5481946044447114
2.6626626626626626,-0.5216268599188976
2.6676676676676676,-0.49454330163221993
2.6726726726726726,-0.4669707113191474
2.6776776776776776,-0.4389363542963313
2.6826826826826826,-0.41046795250111606
2.6876876876876876,-0.38159365707854886
2.6926926926926926,-0.35234202054396613
2.6976976976976976,-0.3227419685486491
2.7027027027027026,-0.2928227712765517
2.7077077077077076,-0.2626140145002847
2.7127127127127126,-0.2321455703250624
2.7177177177177176,-0.2014475676495075
2.7227227227227226,-0.17055036237249
2.7277277277277276,-0.13948450737554732
2.7327327327327327,-0.10828072231046158
2.7377377377377377,-0.07696986322198063
2.7427427427427427,-0.045582892035614
2.7477477477477477,-0.014150845940762808
2.7527527527527527,0.017295193300575194
2.7577577577577577,0.04872413008921199
2.7627627627627627,0.08010488573780541
2.7677677677677677,0.11140642920322863
2.7727727727727727,0.14259780777176972
2.7777777777777777,0.17364817766692775
2.7827827827827827,0.2045268345494503
2.7877877877877877,0.23520324387948796
2.7927927927927927,0.26564707111087627
2.7977977977977977,0.295828211687601
2.8028028028028027,0.32571682081288766
2.8078078078078077,0.3552833429613927
2.8128128128128127,0.38449854110534676
2.8178178178178177,0.4133335256257835
2.8228228228228227,0.4417597828801813
2.8278278278278277,0.46974920339837084
2.8328328328328327,0.49727410967872276
2.8378378378378377,0.5243072835572291
2.8428428428428427,0.550821993122333
2.8478478478478477,0.5767920191489276
2.8528528528528527,0.6021916810254091
2.8578578578578577,0.6269958621480769
2.8628628628628627,0.6511800347578558
2.8678678678678677,0.6747202841946915
2.8728728728728727,0.6975933325457209
2.8778778778778777,0.7197765616637629
2.8828828828828827,0.7412480355333987
2.8878878878878878,0.7619865219625449
2.8928928928928928,0.781971513578012
2.8978978978978978,0.8011832481043556
2.9029029029029028,0.8196027279059108
2.9079079079079078,0.8372117387727092
2.9129129129129128,0.8539928679317204
2.9179179179179178,0.8699295212655584
2.9229229229229228,0.8850059397216872
2.9279279279279278,0.8992072148958359
2.932932932932933,0.9125193037742747
2.937937937937938,0.9249290426203245
2.942942942942943,0.9364241599913913
2.947947947947948,0.9469932888736631
2.952952952952953,0.9566259779224372
2.957957957957958,0.9653127017970035
2.962962962962963,0.9730448705798236
2.967967967967968,0.9798148382707289
2.972972972972973,0.9856159103477082
2.977977977977978,0.9904423503868242
2.982982982982983,0.9942893857347127
2.987987987987988,0.9971532122280462
2.992992992992993,0.9990309979553045
2.997997997997998,0.9999208860571256
3.003003003003003,0.9998219965624734
3.008008008008008,0.9987344272588008
3.013013013013013,0.996659253595353
3.018018018018018,0.9935985276197029
3.023023023023023,0.9895552759485721
3.028028028028028,0.9845334967749425
3.033033033033033,0.9785381559144201
3.038038038038038,0.9715751818947611
3.043043043043043,0.9636514600934091
3.048048048048048,0.9547748259288544
3.053053053053053,0.9449540571125284
3.058058058058058,0.9341988649689205
3.063063063063063,0.9225198848324699
3.068068068068068,0.9099286655307572
3.073073073073073,0.8964376579643829
3.078078078078078,0.8820602027948117
3.083083083083083,0.866810517252394
3.088088088088088,0.8507036810775617
3.093093093093093,0.8337556216091526
3.098098098098098,0.8159830980345566
3.103103103103103,0.7974036848172998
3.108108108108108,0.7780357543184413
3.113113113113113,0.7578984586289416
3.118118118118118,0.7370117106310229
3.123123123123123,0.7153961643071847
3.128128128128128,0.6930731943163984
3.133133133133133,0.6700648748576596
3.138138138138138,0.6463939578417701
3.143143143143143,0.6220838503929981
3.148148148148148,0.5971585917027866
3.153153153153153,0.5716428292584803
3.158158158158158,0.5455617944704949
3.163163163163163,0.5189412777220971
3.168168168168168,0.49180760286644437
3.173173173173173,0.464187601196067
3.178178178178178,0.4361085849106134
3.183183183183183,0.4075983201089967
3.188188188188188,0.37868499933275196
3.193193193193193,0.34939721368765425
3.198198198198198,0.31976392457124675
3.203203203203203,0.28981443503420407
3.2082082082082084,0.2595783608038166
3.2132132132132134,0.229085600998329
3.2182182182182184,0.19836630856101337
3.2232232232232234,0.1674508604432447
3.2282282282282284,0.13636982756609986
3.2332332332332334,0.10515394459009617
3.2382382382382384,0.07383407952307132
3.2432432432432434,0.0424412031961492
3.2482482482482484,0.011006358638063549
3.2532532532532534,-0.020439369621911188
3.2582582582582584,-0.05186488629210272
3.2632632632632634,-0.08323911606717296
3.2682682682682684,-0.1145310343571396
3.2732732732732734,-0.14570969796621214
3.2782782782782784,-0.17674427569114087
3.2832832832832834,-0.20760407880885648
3.2882882882882885,-0.23825859142316477
3.2932932932932935,-0.2686775006405963
3.2982982982982985,-0.2988307265454601
3.3033033033033035,-0.32868845194456775
3.3083083083083085,-0.3582211518521283
3.3133133133133135,-0.38739962268569245
3.3183183183183185,-0.4161950111443089
3.3233233233233235,-0.4445788427402525
3.3283283283283285,-0.4725230499562136
3.3333333333333335,-0.5000000000000003
3.3383383383383385,-0.5269825221294085
3.3433433433433435,-0.5534439345201592
3.3483483483483485,-0.5793580706503664
3.3533533533533535,-0.6046993051754764
3.3583583583583585,-0.6294425792680157
3.3633633633633635,-0.653563425397178
3.3683683683683685,-0.6770379915236767
3.3733733733733735,-0.6998430646859646
3.3783783783783785,-0.7219560939545252
3.3833833833833835,-0.7433552127314699
3.3883883883883885,-0.7640192603734705
3.3933933933933935,-0.7839278031165658
3.3983983983983985,-0.8030611542822248
3.4034034034034035,-0.8214003937446257
3.4084084084084085,-0.8389273866399268
3.4134134134134135,-0.8556248012990472
3.4184184184184185,-0.871476126386172
3.4234234234234235,-0.8864656872260993
3.4284284284284285,-0.9005786613042183
3.4334334334334335,-0.9138010929238525
3.4384384384384385,-0.926119907006426
3.4434434434434436,-0.9375229220208271
3.4484484484484486,-0.9479988620291958
3.4534534534534536,-0.9575373678371909
3.4584584584584586,-0.9661290072377476
3.4634634634634636,-0.973765284338167
3.4684684684684686,-0.9804386479613265
3.4734734734734736,-0.9861424991127116
3.4784784784784786,-0.9908711975058635
3.4834834834834836,-0.9946200671398149
3.4884884884884886,-0.9973854009229761
3.4934934934934936,-0.9991644643389178
3.4984984984984986,-0.9999554981504111
3.5035035035035036,-0.9997577201390608
3.5085085085085086,-0.9985713258788059
3.5135135135135136,-0.9963974885425264
3.5185185185185186,-0.9932383577419426
3.5235235235235236,-0.9890970574019613
3.5285285285285286,-0.9839776826715617
3.5335335335335336,-0.9778852958742851
3.5385385385385386,-0.970825921502328
3.5435435435435436,-0.9628065402591842
3.5485485485485486,-0.9538350821567406
3.5535535535535536,-0.9439204186736336
3.5585585585585586,-0.9330723539826373
3.5635635635635636,-0.9213016152557545
3.5685685685685686,-0.9086198420565815
3.5735735735735736,-0.8950395748304681
3.5785785785785786,-0.880574242503814
3.5835835835835836,-0.8652381492048085
3.5885885885885886,-0.8490464601186989
3.5935935935935936,-0.8320151864916135
3.5985985985985987,-0.8141611697977537
3.6036036036036037,-0.7955020650855896
3.6086086086086087,-0.7760563235195796
3.6136136136136137,-0.7558431741346113
3.6186186186186187,-0.7348826048212762
3.6236236236236237,-0.7131953425607115
3.6286286286286287,-0.6908028329286109
3.6336336336336337,-0.6677272188886495
3.6386386386386387,-0.6439913188962677
3.6436436436436437,-0.6196186043345292
3.6486486486486487,-0.5946331763042884
3.6536536536536537,-0.569059741791684
3.6586586586586587,-0.5429235892365007
3.6636636636636637,-0.5162505635255284
3.6686686686686687,-0.4890670404357179
3.6736736736736737,-0.46139990055231656
3.6786786786786787,-0.4332765026878692
3.6836836836836837,-0.40472465682827563
3.6886886886886887,-0.3757725966327325
3.6936936936936937,-0.3464489515147252
3.6986986986986987,-0.3167827183316425
3.7037037037037037,-0.2868032327110914
3.7087087087087087,-0.2565401400421643
3.7137137137137137,-0.2260233661604497
3.7187187187187187,-0.19528308775567216
3.7237237237237237,-0.16434970253130626
3.7287287287287287,-0.1332537991456413
3.7337337337337337,-0.10202612696398368
3.7387387387387387,-0.07069756565199574
3.7437437437437437,-0.039299094640133904
3.7487487487487487,-0.007861762489468757
3.7537537537537538,0.02358334381085485
3.7587587587587588,0.055005129584193076
3.7637637637637638,0.08637252321452689
3.7687687687687688,0.1176545068718391
3.7737737737737738,0.14882014718424805
3.7787787787787788,0.17983862582667742
3.7837837837837838,0.21067926999572592
3.7887887887887888,0.2413115827406374
3.793793793793794,0.27170527312041265
3.798798798798799,0.3018302861571554
3.803803803803804,0.33165683255613965
3.808808808808809,0.3611554181631003
3.813813813813814,0.3902968731297233
3.818818818818819,0.41905238075840956
